binomial,clade1,clade2,clade4,clade7,clade8,clade9,clade
Taphozous australis,0,0,0,0,0,1,9
Taphozous georgianus,0,0,0,0,0,1,9
Taphozous hamiltoni,0,0,0,0,0,1,9
Taphozous hildegardeae,0,0,0,0,0,1,9
Taphozous hilli,0,0,0,0,0,1,9
Taphozous kapalgensis,0,0,0,0,0,1,9
Taphozous longimanus,0,0,0,0,0,1,9
Taphozous mauritianus,0,0,0,0,0,1,9
Taphozous melanopogon,0,0,0,0,0,1,9
Taphozous nudiventris,0,0,0,0,0,1,9
Taphozous perforatus,0,0,0,0,0,1,9
Taphozous theobaldi,0,0,0,0,0,1,9
Taphozous troughtoni,0,0,0,0,0,1,9
Tapirus terrestris,0,0,0,0,0,1,9
Tarsipes rostratus,1,0,0,0,0,0,1
Tarsius bancanus,0,0,0,1,0,0,7
Tarsius dentatus,0,0,0,1,0,0,7
Tarsius lariang,0,0,0,1,0,0,7
Tarsius pelengensis,0,0,0,1,0,0,7
Tarsius pumilus,0,0,0,1,0,0,7
Tarsius syrichta,0,0,0,1,0,0,7
Tarsius tarsier,0,0,0,1,0,0,7
Tarsius wallacei,0,0,0,0,0,0,0
Tarsomys apoensis,0,0,1,0,0,0,4
Tarsomys echinatus,0,0,1,0,0,0,4
Tateomys macrocercus,0,0,1,0,0,0,4
Tateomys rhinogradoides,0,0,1,0,0,0,4
Tatera indica,0,0,1,0,0,0,4
Taterillus arenarius,0,0,1,0,0,0,4
Taterillus congicus,0,0,1,0,0,0,4
Taterillus emini,0,0,1,0,0,0,4
Taterillus gracilis,0,0,1,0,0,0,4
Taterillus lacustris,0,0,1,0,0,0,4
Taterillus petteri,0,0,1,0,0,0,4
Taterillus pygargus,0,0,1,0,0,0,4
Taterillus tranieri,0,0,1,0,0,0,4
Taxidea taxus,0,0,0,0,0,1,9
Tayassu pecari,0,0,0,0,0,1,9
Tenrec ecaudatus,0,1,0,0,0,0,2
Thallomys loringi,0,0,1,0,0,0,4
Thallomys nigricauda,0,0,1,0,0,0,4
Thallomys paedulcus,0,0,1,0,0,0,4
Thallomys shortridgei,0,0,1,0,0,0,4
Thalpomys cerradensis,0,0,1,0,0,0,4
Thalpomys lasiotis,0,0,1,0,0,0,4
Thamnomys kempi,0,0,1,0,0,0,4
Thamnomys schoutedeni,0,0,1,0,0,0,4
Thamnomys venustus,0,0,1,0,0,0,4
Thaptomys nigrita,0,0,1,0,0,0,4
Thomasomys apeco,0,0,1,0,0,0,4
Thomasomys aureus,0,0,1,0,0,0,4
Thomasomys baeops,0,0,1,0,0,0,4
Thomasomys bombycinus,0,0,1,0,0,0,4
Thomasomys caudivarius,0,0,1,0,0,0,4
Thomasomys cinereiventer,0,0,1,0,0,0,4
Thomasomys cinereus,0,0,1,0,0,0,4
Thomasomys cinnameus,0,0,1,0,0,0,4
Thomasomys daphne,0,0,1,0,0,0,4
Thomasomys eleusis,0,0,1,0,0,0,4
Thomasomys erro,0,0,1,0,0,0,4
Thomasomys gracilis,0,0,1,0,0,0,4
Thomasomys hudsoni,0,0,1,0,0,0,4
Thomasomys hylophilus,0,0,1,0,0,0,4
Thomasomys incanus,0,0,1,0,0,0,4
Thomasomys ischyrus,0,0,1,0,0,0,4
Thomasomys kalinowskii,0,0,1,0,0,0,4
Thomasomys ladewi,0,0,1,0,0,0,4
Thomasomys laniger,0,0,1,0,0,0,4
Thomasomys macrotis,0,0,1,0,0,0,4
Thomasomys monochromos,0,0,1,0,0,0,4
Thomasomys niveipes,0,0,1,0,0,0,4
Thomasomys notatus,0,0,1,0,0,0,4
Thomasomys onkiro,0,0,1,0,0,0,4
Thomasomys oreas,0,0,1,0,0,0,4
Thomasomys paramorum,0,0,1,0,0,0,4
Thomasomys popayanus,0,0,1,0,0,0,4
Thomasomys praetor,0,0,1,0,0,0,4
Thomasomys pyrrhonotus,0,0,1,0,0,0,4
Thomasomys rosalinda,0,0,1,0,0,0,4
Thomasomys silvestris,0,0,1,0,0,0,4
Thomasomys taczanowskii,0,0,1,0,0,0,4
Thomasomys ucucha,0,0,1,0,0,0,4
Thomasomys vestitus,0,0,1,0,0,0,4
Thomasomys vulcani,0,0,1,0,0,0,4
Thomomys bottae,0,0,1,0,0,0,4
Thomomys bulbivorus,0,0,1,0,0,0,4
Thomomys clusius,0,0,1,0,0,0,4
Thomomys idahoensis,0,0,1,0,0,0,4
Thomomys mazama,0,0,1,0,0,0,4
Thomomys monticola,0,0,1,0,0,0,4
Thomomys talpoides,0,0,1,0,0,0,4
Thomomys townsendii,0,0,1,0,0,0,4
Thomomys umbrinus,0,0,1,0,0,0,4
Thoopterus nigrescens,0,0,0,0,0,1,9
Thrichomys apereoides,0,0,1,0,0,0,4
Thrichomys inermis,0,0,1,0,0,0,4
Thrichomys pachyurus,0,0,1,0,0,0,4
Thryonomys gregorianus,0,0,1,0,0,0,4
Thryonomys swinderianus,0,0,1,0,0,0,4
Thylamys cinderella,1,0,0,0,0,0,1
Thylamys citellus,0,0,0,0,0,0,0
Thylamys elegans,1,0,0,0,0,0,1
Thylamys fenestrae,0,0,0,0,0,0,0
Thylamys karimii,1,0,0,0,0,0,1
Thylamys macrurus,1,0,0,0,0,0,1
Thylamys pallidior,1,0,0,0,0,0,1
Thylamys pulchellus,0,0,0,0,0,0,0
Thylamys pusillus,1,0,0,0,0,0,1
Thylamys tatei,1,0,0,0,0,0,1
Thylamys velutinus,1,0,0,0,0,0,1
Thylamys venustus,1,0,0,0,0,0,1
Thylogale billardierii,1,0,0,0,0,0,1
Thylogale browni,1,0,0,0,0,0,1
Thylogale brunii,1,0,0,0,0,0,1
Thylogale calabyi,1,0,0,0,0,0,1
Thylogale lanatus,1,0,0,0,0,0,1
Thylogale stigmatica,1,0,0,0,0,0,1
Thylogale thetis,1,0,0,0,0,0,1
Thyroptera devivoi,0,0,0,0,0,1,9
Thyroptera discifera,0,0,0,0,0,1,9
Thyroptera lavali,0,0,0,0,0,1,9
Thyroptera tricolor,0,0,0,0,0,1,9
Tlacuatzin canescens,1,0,0,0,0,0,1
Tokudaia muenninki,0,0,1,0,0,0,4
Tokudaia osimensis,0,0,1,0,0,0,4
Tokudaia tokunoshimensis,0,0,1,0,0,0,4
Tomopeas ravus,0,0,0,0,0,1,9
Tonatia bidens,0,0,0,0,0,1,9
Tonatia saurophila,0,0,0,0,0,1,9
Tonkinomys daovantieni,0,0,1,0,0,0,4
Toromys grandis,0,0,1,0,0,0,4
Trachops cirrhosus,0,0,0,0,0,1,9
Trachypithecus auratus,0,0,0,1,0,0,7
Trachypithecus barbei,0,0,0,1,0,0,7
Trachypithecus cristatus,0,0,0,1,0,0,7
Trachypithecus germaini,0,0,0,1,0,0,7
Trachypithecus hatinhensis,0,0,0,1,0,0,7
Trachypithecus johnii,0,0,0,1,0,0,7
Trachypithecus laotum,0,0,0,1,0,0,7
Trachypithecus obscurus,0,0,0,1,0,0,7
Trachypithecus phayrei,0,0,0,1,0,0,7
Trachypithecus pileatus,0,0,0,1,0,0,7
Trachypithecus shortridgei,0,0,0,1,0,0,7
Trachypithecus vetulus,0,0,0,1,0,0,7
Tragulus javanicus,0,0,0,0,0,1,9
Tragulus kanchil,0,0,0,0,0,1,9
Tragulus napu,0,0,0,0,0,1,9
Tragulus nigricans,0,0,0,0,0,1,9
Tragulus versicolor,0,0,0,0,0,1,9
Tragulus williamsoni,0,0,0,0,0,1,9
Transandinomys bolivaris,0,0,1,0,0,0,4
Transandinomys talamancae,0,0,1,0,0,0,4
Triaenops persicus,0,0,0,0,0,1,9
Triaenops rufus,0,0,0,0,0,1,9
Trichosurus caninus,1,0,0,0,0,0,1
Trichosurus cunninghami,1,0,0,0,0,0,1
Trichosurus vulpecula,1,0,0,0,0,0,1
Trichys fasciculata,0,0,1,0,0,0,4
Trinomys albispinus,0,0,1,0,0,0,4
Trinomys dimidiatus,0,0,1,0,0,0,4
Trinomys eliasi,0,0,1,0,0,0,4
Trinomys gratiosus,0,0,1,0,0,0,4
Trinomys iheringi,0,0,1,0,0,0,4
Trinomys mirapitanga,0,0,1,0,0,0,4
Trinomys moojeni,0,0,1,0,0,0,4
Trinomys paratus,0,0,1,0,0,0,4
Trinomys setosus,0,0,1,0,0,0,4
Trinomys yonenagae,0,0,1,0,0,0,4
Trinycteris nicefori,0,0,0,0,0,1,9
Trogopterus xanthipes,0,0,1,0,0,0,4
Tryphomys adustus,0,0,1,0,0,0,4
Tscherskia triton,0,0,1,0,0,0,4
Tupaia belangeri,0,0,1,0,0,0,4
Tupaia chrysogaster,0,0,1,0,0,0,4
Tupaia dorsalis,0,0,1,0,0,0,4
Tupaia glis,0,0,1,0,0,0,4
Tupaia gracilis,0,0,1,0,0,0,4
Tupaia javanica,0,0,1,0,0,0,4
Tupaia longipes,0,0,1,0,0,0,4
Tupaia minor,0,0,1,0,0,0,4
Tupaia montana,0,0,1,0,0,0,4
Tupaia nicobarica,0,0,1,0,0,0,4
Tupaia palawanensis,0,0,1,0,0,0,4
Tupaia picta,0,0,1,0,0,0,4
Tupaia splendidula,0,0,1,0,0,0,4
Tupaia tana,0,0,1,0,0,0,4
Tylomys bullaris,0,0,1,0,0,0,4
Tylomys fulviventer,0,0,1,0,0,0,4
Tylomys mirae,0,0,1,0,0,0,4
Tylomys nudicaudus,0,0,1,0,0,0,4
Tylomys panamensis,0,0,1,0,0,0,4
Tylomys tumbalensis,0,0,1,0,0,0,4
Tylomys watsoni,0,0,1,0,0,0,4
Tylonycteris pachypus,0,0,0,0,0,1,9
Tylonycteris robustula,0,0,0,0,0,1,9
Tympanoctomys barrerae,0,0,1,0,0,0,4
Typhlomys cinereus,0,0,1,0,0,0,4
Uranomys ruddi,0,0,1,0,0,0,4
Urocyon cinereoargenteus,0,0,0,0,0,1,9
Uroderma bilobatum,0,0,0,0,0,1,9
Uroderma magnirostrum,0,0,0,0,0,1,9
Uromys anak,0,0,1,0,0,0,4
Uromys boeadii,0,0,1,0,0,0,4
Uromys caudimaculatus,0,0,1,0,0,0,4
Uromys neobritannicus,0,0,1,0,0,0,4
Uromys rex,0,0,1,0,0,0,4
Uromys siebersi,0,0,1,0,0,0,4
Uropsilus andersoni,0,0,0,0,1,0,8
Uropsilus gracilis,0,0,0,0,1,0,8
Uropsilus investigator,0,0,0,0,1,0,8
Uropsilus soricipes,0,0,0,0,1,0,8
Urotrichus talpoides,0,0,0,0,1,0,8
Ursus thibetanus,0,0,0,0,0,1,9
Vampyressa melissa,0,0,0,0,0,1,9
Vampyressa pusilla,0,0,0,0,0,1,9
Vampyressa thyone,0,0,0,0,0,1,9
Vampyrodes caraccioli,0,0,0,0,0,1,9
Vampyrum spectrum,0,0,0,0,0,1,9
Vandeleuria nilagirica,0,0,1,0,0,0,4
Vandeleuria nolthenii,0,0,1,0,0,0,4
Vandeleuria oleracea,0,0,1,0,0,0,4
Varecia rubra,0,0,0,1,0,0,7
Varecia variegata,0,0,0,1,0,0,7
Vernaya fulva,0,0,1,0,0,0,4
Vespadelus baverstocki,0,0,0,0,0,1,9
Vespadelus caurinus,0,0,0,0,0,1,9
Vespadelus darlingtoni,0,0,0,0,0,1,9
Vespadelus douglasorum,0,0,0,0,0,1,9
Vespadelus finlaysoni,0,0,0,0,0,1,9
Vespadelus pumilus,0,0,0,0,0,1,9
Vespadelus regulus,0,0,0,0,0,1,9
Vespadelus troughtoni,0,0,0,0,0,1,9
Vespadelus vulturnus,0,0,0,0,0,1,9
Vespertilio murinus,0,0,0,0,0,1,9
Vespertilio sinensis,0,0,0,0,0,1,9
Viverra megaspila,0,0,0,0,0,1,9
Viverra tangalunga,0,0,0,0,0,1,9
Viverra zibetha,0,0,0,0,0,1,9
Viverricula indica,0,0,0,0,0,1,9
Voalavo antsahabensis,0,0,1,0,0,0,4
Voalavo gymnocaudus,0,0,1,0,0,0,4
Volemys millicens,0,0,1,0,0,0,4
Volemys musseri,0,0,1,0,0,0,4
Vombatus ursinus,1,0,0,0,0,0,1
Vormela peregusna,0,0,0,0,0,1,9
Vulpes bengalensis,0,0,0,0,0,1,9
Vulpes cana,0,0,0,0,0,1,9
Vulpes chama,0,0,0,0,0,1,9
Vulpes corsac,0,0,0,0,0,1,9
Vulpes ferrilata,0,0,0,0,0,1,9
Vulpes macrotis,0,0,0,0,0,1,9
Vulpes rueppellii,0,0,0,0,0,1,9
Vulpes velox,0,0,0,0,0,1,9
Vulpes vulpes,0,0,0,0,0,1,9
Vulpes zerda,0,0,0,0,0,1,9
Wallabia bicolor,1,0,0,0,0,0,1
Wiedomys cerradensis,0,0,1,0,0,0,4
Wiedomys pyrrhorhinos,0,0,1,0,0,0,4
Wilfredomys oenax,0,0,1,0,0,0,4
Xenomys nelsoni,0,0,1,0,0,0,4
Xenuromys barbatus,0,0,1,0,0,0,4
Xeronycteris vieirai,0,0,0,0,0,1,9
Xerus erythropus,0,0,1,0,0,0,4
Xerus inauris,0,0,1,0,0,0,4
Xerus princeps,0,0,1,0,0,0,4
Xerus rutilus,0,0,1,0,0,0,4
Zaglossus attenboroughi,1,0,0,0,0,0,1
Zaglossus bartoni,1,0,0,0,0,0,1
Zaglossus bruijnii,1,0,0,0,0,0,1
Zapus hudsonius,0,0,1,0,0,0,4
Zapus princeps,0,0,1,0,0,0,4
Zapus trinotatus,0,0,1,0,0,0,4
Zelotomys hildegardeae,0,0,1,0,0,0,4
Zelotomys woosnami,0,0,1,0,0,0,4
Zenkerella insignis,0,0,1,0,0,0,4
Zygodontomys brevicauda,0,0,1,0,0,0,4
Zygodontomys brunneus,0,0,1,0,0,0,4
Zygogeomys trichopus,0,0,1,0,0,0,4
Zyzomys argurus,0,0,1,0,0,0,4
Zyzomys woodwardi,0,0,1,0,0,0,4
